,tweet,likes,country,candidate,retweet_count
1877,"Girls chilling in front of TV, watching live #Trump receiving #JoeBiden as the #PresidentElect at the #WhiteHouse https://t.co/FtTUwYwUyA",,Cyprus,Trump,6.0
1878,"Kommer vi få se de festliga scenerna med sammanbitna public service-medarbetare samt landssorg hos de vänsterblivna från 2016, repriseras 2020? #MAGA #Trump 

https://t.co/pNJ6fHpMPr",,Czech Republic,Trump,36.0
1879,Inga tårar är så ljuvliga som vänstertårar🎉🇺🇸🤣#MAGA #Trump #FourMoreYears https://t.co/XTT1mZ6MmI,,Czech Republic,Trump,23.0
1880,Sikh Americans for President #Trump 2020 https://t.co/8YUnWpxB4C,,Czech Republic,Trump,7.0
1881,"Everything is anti-Semitic. Everything. Every living &amp; non-living entity on this planet is anti-Semitic. Even while kissing Netanyahu's ass, #Trump is an anti-Semite. If you think Trump isn't an anti-Semite, that makes you anti-Semitic. Thinking = anti-Semitism, you anti-Semite.. https://t.co/JXOGsqcyVD",,Czech Republic,Trump,5.0
1882,"#MondayMorning #Trending 

That's a great compliment! 🧲
#Trump #Biden #Elections2020

@realDonaldTrump @JoeBiden

#George #Data #AI #BigData #IoT https://t.co/CSGmR8bBnX",,Czech Republic,Trump,5.0
1883,La première dame #melaniatrump a révélé que son fils de 14 ans avec #DonaldTrump a été testé positif au #coronavirus! https://t.co/nHmMcolMb6,,Côte d'Ivoire,Trump,4.0
1884,"Why can't #Trump go to White House anymore ????
Because it's For #Biden

🤣🤣
#Election2020",,Côte d'Ivoire,Trump,1.0
1885,"Les deux sont mauvais 
Mais #Trump n'a pas adouci les mauvaises intentions de son régime 
#Trump a exposé les agendas hégémoniques des usa à l'étranger.
Trump s’enfoutait des media mais Biden, comme Obama, bombardera les nations en cendres et personne ne clignotera .",,Côte d'Ivoire,Trump,1.0
1886,"#Obama promised to recognize the #ArmenianGenocide , #biden is promising, #Trump thought the #Armenia flags were to cheer him. Anything else?! https://t.co/Q8T9IzWOvK",,Côte d'Ivoire,Trump,0.0
1887,Débat plus paisible cette fois-ci. Entre un #Trump qui a esquivé la moitié des questions et un #Biden souvent essoufflé et peinant à justifier le bilan #Obama,,Côte d'Ivoire,Trump,0.0
1888,#congogenocide #CongolsBleeding #congoisraped #congo #Burundi #Rwanda #Nigeria #EndSARS #endcongogenocide #trump #biden https://t.co/VG8eFocJLu,,Democratic Republic of the Congo,Trump,2.0
1889,#CongoIsBleeding #congogenocide #rdc #drc #congo #biden #trump #EndSARS https://t.co/4aKDrIgAaP,,Democratic Republic of the Congo,Trump,0.0
1890,#congogenocide #CongolsBleeding #EndSARS #EndPoliceBrutality #Nigeria #congo #Apple #Tesla #trump #biden #DRCongo https://t.co/MZlQl7boFP,,Democratic Republic of the Congo,Trump,0.0
1891,Let’s help this man https://t.co/JEHZeYvTmV… #Trump,,Democratic Republic of the Congo,Trump,0.0
1892,@NELLYTSHELAMUT @DhegoB @MiandaMH Mais les manœuvres dilatoires d'un #Trump font craindre le pire pour la suite ...une démocratie faillie,,Democratic Republic of the Congo,Trump,0.0
1893,As a sudanese i feel used when Seeing #Trump using #Sudan and this peace “deal”. No mention of the blackmail of 40 million people and taking money they don’t have and making them agree to deals they didn’t discus. Try saying that to Trump fans see the replies.,,Denmark,Trump,60.0
1894,American news outlets now mention #Sudan as an Arab country ONLY. No mention of Africa. It’s to confirm this is Arab-Israeli peace. if you say “the African country” that will confuse the marketing msg and they’ll lose US readers and most importantly voters in the case of #Trump,,Denmark,Trump,44.0
1895,"“We have it totally under control.” #Trump said that in January. Wrong then and 8 million #COVID cases later, more wrong than ever. Here’s the latest in our video series, “Trumpty Dumpty Wanted a Rout.” https://t.co/IheHFkrA48",,Denmark,Trump,37.0
1896,#khartoon - it’s almost over - #Trump #Trump2020 #Trump2020Landslide #stoletheelection #4MoreYears #AmericasGreatestMistake # https://t.co/0bNQcpAmp0,,Denmark,Trump,13.0
1897,"Children in detention camps separated from their parents, on concrete floors with a mylar blanket watched by security guards.

Amer. Assoc of Peds: ""Govt sanctioned child abuse"".

Physicians for Human Rights: ""Torture"".

#Trump: ""They were well taken care of"".

#Debates2020",,Denmark,Trump,12.0
1898,Quand le larbinisme nous touche ! Il remercie #Trump pour avoir retirer le #Soudan de la liste des États terroristes après avoir payé 335 M USD. What a shame ! https://t.co/nNJlLrnjHP,,Djibouti,Trump,0.0
1899,"Sparco Bulk Kraft Wrapping Paper, Brown 
50% off 
#walmart #packing #paper #deals #steals #TuesdayMorning 
#trump #pricedrop #sale 

https://t.co/mQjhgDIxw5",,Djibouti,Trump,0.0
1900,#DonaldTrump 🙏🏽👌🏽✊🏽!,,Djibouti,Trump,0.0
1901,@amonavis88 Cela risque d'arriver si #Trump dis qu'il a gagné alors que le décompte final donne victoire a #Biden ..😁,,Djibouti,Trump,0.0
1902,@realDonaldTrump Stupid #Trump,,Djibouti,Trump,0.0
1903,@dpakman Also #Trump  is the only person on the stage without a mask. Last time he mocked Biden for his mask he probably already was #Covid_19 positive.,,Dominica,Trump,0.0
1904,"@PeterGeorgeJrTT 235,000 Americans dead from a virus he got and spread during his campaign. And the first thing #Trump did in office was sell arms to the Saudis . So please ... this is specious at best . Plus he refused to denounce white supremacists -many in his police force.  #Georgefloyd",,Dominica,Trump,0.0
1905,"|#Actualidad | Experto advierte RD tendrá más presión con el tema haitiano si gana el partido demócrata.

Aquí los detalles https://t.co/Pwg6V8345a

#DiarioLibre #Elecciones2020 #DonaldTrump #JoeBiden #Demócratas #Republicanos #PolíticaExterior https://t.co/dSy0hr2Kqn",,Dominican Republic,Trump,48.0
1906,"Het moment van de waarheid: Wie wordt de nieuwe VS-#president? #peiling #Poll #polls

Retweets helpen voor een groter bereik. Volg ook @TwitPollNL voor meer #peilingen. Wij volgen terug.

#followback #Trump2020 #Biden2020 #Trump #Biden #ElectionDay #ElectionDay2020 #Election2020",,Dominican Republic,Trump,30.0
1907,"| #EnVivo | Joe Biden: ""Soy un demócrata pero voy a gobernar como un verdadero estadounidense. Para aquellos que votaron por mí y para los que no votaron por mí"" https://t.co/XpA8goSsqo

#DiarioLibre #DiarioLibreUSA #EleccionesEEUU #DonaldTrump #JoeBiden https://t.co/Di86zSkSaS",,Dominican Republic,Trump,25.0
1908,"Un sueño lejano llegar a ver un político Dominicano, con el estilo y carácter de @realDonaldTrump #Debates2020 #trump #DominicanRepublic",,Dominican Republic,Trump,24.0
1909,"Joe Biden lidera las votaciones con 223 Colegios Electorales, frente a los 145 obtenidos de Donald Trump.

Biden ha ganado en importantes estados como Nueva York, Illinois, Virginia y Colorado.

#DiarioLibre #DiarioLibreUSA #Elecciones2020 #EstadosUnidos #JoeBiden #DonaldTrump https://t.co/OKemQsKApV",,Dominican Republic,Trump,22.0
1910,"#ATENCION | Hace 11 días en entrevista con #JimmyFallon, #BernieSanders predijo de manera cronológica el repunte de #Biden en estados como Michigan y Wisconsin, la celebración anticipada de #Trump y sus señalamientos de un supuesto fraude
#Elecciones2020
https://t.co/jpg9PhjPae",,Ecuador,Trump,196.0
1911,Ella es la Dra. Gretchen Goldman  científica 🇺🇸 entrevistada por #CNN para hablar sobre #Trump al mando de la Administración Nacional Oceánica y Atmosférica. Después de su entrevista @Gretchen compartió la segunda foto con el siguiente texto: https://t.co/DLNzVwrkd5,,Ecuador,Trump,170.0
1912,Finalmente @JoeBiden es el nuevo presidente de #USA. Ha sido una elección cismática. De cualquier lado puede salir el 2024 otro #Trump . Los demócratas deberían entenderlo y gobernar con fines incluso pedagógicos. En lo bilateral dudo que algo cambie. Se fue un monstruo moral.,,Ecuador,Trump,119.0
1913,🔴 ACTUALIZACIÓN | #Elecciones en #EEUU: #Trump aventaja a #Biden en primeros conteos ⏩ https://t.co/Ft7Nhl5oVw https://t.co/glgMFadQ7w,,Ecuador,Trump,84.0
1914,"Evo Morales: ""Da lo mismo si gana #Biden o #Trump, ni ellos ni el pueblo estadounidense gobiernan. Las que controlan todo son las transnacionales y el capitalismo."" Vía @ActualidadRT
#Elecciones2020 
#BidenVsTrump
#AOC2024
#BernieSanders
#Biden2020
https://t.co/jhHFB4dV1y",,Ecuador,Trump,74.0
1915,Let's make sure every single Trump lackey is unemployable. #Trump #SeanSpicer #ReincePriebus #JohnKelly #WingnutWelfare #Electiion2020 https://t.co/aEKtj4NmqQ,,Egypt,Trump,81.0
1916,The benefits of court expansion are many. This is why the GOP is against it. @ElieNYC @TiffanyDCross #AMJoy #CourtExpansion #SCOTUS #GOP #Trump #AmyConeyBarrett https://t.co/amURuh5Lsm,,Egypt,Trump,74.0
1917,"#Trump surrounds himself with young, conventionally attractive white women - Footsoldiers of the Patriarchy - and claims he’s a booster of women. When Black and women of colour and in this case an older woman -Lesley Stahl- do their job, he can’t handle it https://t.co/DWAHTIl1ek",,Egypt,Trump,71.0
1918,President #Trump mentions #GERD during historic phone call with leaders of #Sudan &amp; #Israel. #Ethiopia definitely on the wrong side of history for trying to stop the flow of the #Nile to #Egypt &amp; harming millions of people. It’s time for #Ethiopia to sign the deal. #Nile4All https://t.co/TxEcWfY4MI,,Egypt,Trump,62.0
1919,. @JakeTapper can barely stomach having to summarize Trump's raging lies. #PressConference #Trump #Election2020 #JoeBiden @AndersonCooper https://t.co/GvV7SD8DdL,,Egypt,Trump,62.0
1920,"#Elecciones2020 #Actualización1⃣ | Reñida lucha por la Casa Blanca: 

🔴 #Trump gana:
Tennessee, South Carolina, Alabama, Mississippi y Oklahoma

🔵 #Biden gana:
Illinois, MaryLand, Delaware, New Jersey, Connecticut, Rhode Island y Massachusetts
#ElectionNight #N4V https://t.co/DezhIQ2PC8",,El Salvador,Trump,15.0
1921,"#EleccionesEEUU #Election2020 #DonaldTrump brinda declaraciones desde la Casa Blanca: ""Ganamos estados que no esperábamos ganar"". https://t.co/HQ9tmgZUxB",,El Salvador,Trump,10.0
1922,"#Elections2020 #EleccionesEEUU | #JoeBiden lleva la delantera en el mapa electoral de #EleccionesEEUU con 224 votos a diferencia de los 213 del actual presidente #DonaldTrump, según datos de CNN en español. https://t.co/Se6U3vEgOt",,El Salvador,Trump,10.0
1923,#Trump dice fraude. La tasa de fraude electoral en tres elecciones en Estados Unidos es entre 0.0003 % y 0.0025 % (según un estudio del thinktank Brennan Center for Justice). Casi tan probable como que te caiga un meteorito. https://t.co/mJiJ0VpMfK,,El Salvador,Trump,9.0
1924,"#Urgente! el servicio secreto incrementa la seguridad a #JoeBiden y a #KamalaHarris, confirmados como presidente y vicepresidenta electos

Kamala Harris es la primera mujer de color que llega a la vicepresidencia. El presidente #Trump continúa hablando de fraude. #Eleccion2020 https://t.co/gNz3dBk5cx",,El Salvador,Trump,9.0
1925,#Trump #HunterBidenPedo #DirtOnDems https://t.co/AubzQCy8QL,,Estonia,Trump,1.0
1926,"There’s so many Americans that truly believe that President #Trump has changed their lives, and everything has become better. But in reality, their situation is the same or worse and not much hasn’t been changed besides growing #unemployment, import #taxes, #covid and uncertainty",,Estonia,Trump,1.0
1927,"Rather than value knowledge or professional competence, #Trump  prizes just one thing: political loyalty. His disdain for expertise is well-documented. 
#Elections2020 
https://t.co/3DJwGQkGIw",,Estonia,Trump,1.0
1928,"New rules from the #Trump  administration are unnerving U.S. #StartUp  hubs, as founders and investors say the limitations will hamstring their ability to recruit top-tier talent to grow their businesses.
#businessgrowth #USElections2020 
https://t.co/m7WagrJ0B9",,Estonia,Trump,1.0
1929,"Heute Nacht wird das Bett im Schlaf gedrained, denn es wird Trump Dampfwelle getragen #Trump #draingang",,Estonia,Trump,1.0
1930,"Rev. Jesse L. Jackson's statement on #GERD and #Trump‼️
@RevJJackson https://t.co/6Ga6RxtNYb",,Ethiopia,Trump,35.0
1931,#Trump #Biden Donnez lui la carte ! 🤣😂 https://t.co/bXAXLYuOJ9,,Ethiopia,Trump,28.0
1932,"#Petition to the #White_House on Condemnation of President #Trump’s reckless remark on the Grand #Ethiopia’n Renaissance Dam (#GERD) 📰 ✍️

📌 Sign and share it to your friends/network

📌 Planned to get 100,000 signatures in a week

@WhiteHouse #Petition

https://t.co/eh2Sgf3XWV",,Ethiopia,Trump,12.0
1933,"#Ethiopia: #Trump and #Africa: How Ethiopia was 'betrayed' over Nile dam https://t.co/W1eiMy1ikT Mr Trump said last week that Egypt might ""blow up"" the Ethiopian-built dam, despite boasting in January that he deserved a Nobel Peace Prize because he had ""made a deal"".#GERD https://t.co/Q2CjTWfIFu",,Ethiopia,Trump,10.0
1934,"I'm an #African, it concerns me of #DonaldTrump's reckless speech #Egypt to blow #African biggest hydropower dam (#GERD) that's built in #Ethiopia‼️

#African_Solutions_to_African_Problems

#ItsAfricanDam

#RiseLikeTheGERD

#WeRiseLikeTheGERD 
👇👇👇👇👇👇
https://t.co/4NumdEgfv1",,Ethiopia,Trump,9.0
1935,It’s just going to get worse from here... I wonder how all his “religious” followers feel about that language...#Trump #VoteBidenHarris https://t.co/Zrq1jYIw3m,,Falkland Islands,Trump,0.0
1936,Here is Trumps excuse so he can claim fraud on the election. can the FBI every just stay out of an election? This is twice now...#FBI #Trump #VoteHimOut #BidenHarris2020 https://t.co/kyfDgzD6aw,,Falkland Islands,Trump,0.0
1937,It’s over... Trump is now living on a prayer!! #TrumpIsPathetic #Trump #BidenHarrisLandslide2020 https://t.co/oDRvPH7Vbu,,Falkland Islands,Trump,0.0
1938,"I am truly a nice guy and hope the people in the hospital recover but, I don’t feel sorry for them one bit... this whole rally is kinda like a metaphor for Trump.. you know abandoning people...#TrumpRallyOmaha #Trump #BidenHarris2020 https://t.co/ldNdPtAZKt",,Falkland Islands,Trump,0.0
1939,"Thanks, Twitter! 🙌🏻🤣🤣🤣
I needed a good laugh! 😂
#DonaldTrump #DumpTrump #Loser https://t.co/cQGhTiBaTx",,Faroe Islands,Trump,1.0
1940,"A exciting day today , the US election day. Hopefully they avoid violence after the result is clear. 
#USElections2020 #joebiden #DonaldTrump",,Faroe Islands,Trump,0.0
1941,"Listen to me. Joe Biden is not as good as you think he is. Also if you are a christian, it’s way better to vote for Donald Trump, even tho he is a douchebag
#PresidentialElection #Election2020 #JoeBiden #DonaldTrump #Biden2020 #Trump2020 

https://t.co/0Ubc0HZP7K",,Faroe Islands,Trump,0.0
1942,Trump's election results speech: all the false claims https://t.co/xxtsUOgFCz #trump @realDonaldTrump #USElectionResults #RepublicansForBiden,,Faroe Islands,Trump,0.0
1943,"Good good. Whatever the hell those last four years were, don't ever let them happen again, ok? #USA #Biden #Trump https://t.co/lgZwVKRRXT",,Faroe Islands,Trump,0.0
1944,"#Trump vs. #Biden 
#Election2020 

Watching this video clip is not recommended for those who truly love children, as they should be loved https://t.co/sczVPP13cM",,Federated States of Micronesia,Trump,0.0
1945,Proof that #Trump supporters are just so damn stupid! https://t.co/xCdUkMp5R6,,Federated States of Micronesia,Trump,0.0
1946,"American political left 🤐🤣
#Trump 
#USElection2020 
#principles #Unhinged https://t.co/Vs91Bmltmy",,Fiji,Trump,0.0
1947,"O, aren’t you noble. I don’t “support” pontificating pukes who ‘bravely’ denounce things almost universally condemned anyway. Some profile in courage! I will not “support” racism, starvation, homicidal maniacs or, well this one’s too obvious: #DonaldTrump . https://t.co/TV0ARb4TlP",,Fiji,Trump,0.0
1948,@maddenifico #Trump,,Fiji,Trump,0.0
1949,"#JoeBiden has done nothing to improve his TV persona. In that tedious “debate” with #DonaldTrump, Biden sounded stumblingly defensive &amp; looked perpeptually panic-stricken. And THIS is the best dose Dems can do against an outright (if broken-down) sociopathic maniac?! Appalling.",,Fiji,Trump,0.0
1950,"#DonaldTrump rates himself with #AbrahamLincoln, the greatest president ever. It sounds preposterous. But they are comparable: Both rank among the most hated figures of their time, but Lincoln was hated by racist trash — by the same kind of mindless mobs who now love Trump.",,Fiji,Trump,0.0
1951,"Hitto. Se äänesti Bidenia.

#Trump https://t.co/rgk8F2XlCV",,Finland,Trump,55.0
1952,"Yhdysvallat yritti viedä menneinä vuosikymmeninä demokratiaa eri puolille maailmaa. Nyt ei enää kannata. Sitä ei riitä edes Yhdysvaltojen omiin tarpeisiin.

#Trump https://t.co/7aMpVvURc0",,Finland,Trump,41.0
1953,"En mitenkään voi sanoa olevani mikään #trump’in tai hänen politiikkansa fani, mutta kyllähän nämä uutiset ihan oikeasti ovat aika poikkeuksellisia. Nobelin #rauhanpalkinto on myönnetty paljon vähemmästäkin. #NobelPeacePrize https://t.co/PBG48TV5N2",,Finland,Trump,35.0
